model,symbol,split,regime,direction,confluence,is_atz,pnl_r,is_win
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,3,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,2,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,3,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,SUPPLY,3,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,DEMAND,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,DEMAND,2,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,DEMAND,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,SUPPLY,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,DEMAND,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,DEMAND,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,DEMAND,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,DEMAND,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,DEMAND,1,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,DEMAND,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,DEMAND,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TRAIN,BULL,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TRAIN,BULL,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TRAIN,SIDEWAYS,SUPPLY,3,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TRAIN,SIDEWAYS,SUPPLY,3,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TRAIN,SIDEWAYS,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,DEMAND,1,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,DEMAND,1,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,DEMAND,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,4,True,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,4,True,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,4,True,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,4,True,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,4,True,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,4,True,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,DEMAND,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,2.0,True
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,2.0,True
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,2.0,True
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,SUPPLY,4,True,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,DEMAND,1,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,SUPPLY,3,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BULL,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BULL,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),RELIANCE,VALIDATION,BULL,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,VALIDATION,SIDEWAYS,DEMAND,4,True,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,SIDEWAYS,DEMAND,4,True,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,SIDEWAYS,DEMAND,4,True,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,VALIDATION,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,VALIDATION,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,BEAR,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),RELIANCE,VALIDATION,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_C (Structure Break),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_C (Structure Break),RELIANCE,VALIDATION,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TEST_OOS,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,SIDEWAYS,DEMAND,4,True,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,SIDEWAYS,DEMAND,4,True,2.0,True
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,SUPPLY,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,3,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,DEMAND,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,DEMAND,2,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TEST_OOS,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,2.0,True
MODEL_C (Structure Break),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TEST_OOS,BEAR,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TEST_OOS,BEAR,DEMAND,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,SUPPLY,3,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,3,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),RELIANCE,TEST_OOS,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,DEMAND,4,True,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,DEMAND,4,True,-1.0,False
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,DEMAND,2,False,-1.0,False
MODEL_A (Blind Limit),RELIANCE,TEST_OOS,BEAR,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),RELIANCE,TEST_OOS,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),TCS,TRAIN,BEAR,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TCS,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),TCS,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_C (Structure Break),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TCS,TRAIN,SIDEWAYS,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,SIDEWAYS,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TCS,TRAIN,SIDEWAYS,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TCS,TRAIN,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_C (Structure Break),TCS,TRAIN,SIDEWAYS,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,SUPPLY,1,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TCS,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,SIDEWAYS,DEMAND,2,False,-1.0,False
MODEL_C (Structure Break),TCS,TRAIN,SIDEWAYS,DEMAND,2,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TCS,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,SUPPLY,2,False,2.0,True
MODEL_C (Structure Break),TCS,TRAIN,BEAR,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_C (Structure Break),TCS,TRAIN,BEAR,DEMAND,1,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,DEMAND,2,False,2.0,True
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,DEMAND,2,False,2.0,True
MODEL_C (Structure Break),TCS,TRAIN,BEAR,DEMAND,2,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_C (Structure Break),TCS,TRAIN,BEAR,SUPPLY,1,False,-1.0,False
MODEL_A (Blind Limit),TCS,TRAIN,SIDEWAYS,DEMAND,1,False,2.0,True
MODEL_B (Rejection Conf),TCS,TRAIN,SIDEWAYS,DEMAND,1,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_C (Structure Break),TCS,TRAIN,SIDEWAYS,SUPPLY,2,False,-1.0,False
MODEL_A (Blind Limit),TCS,TRAIN,SIDEWAYS,DEMAND,1,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,SIDEWAYS,DEMAND,1,False,-1.0,False
MODEL_C (Structure Break),TCS,TRAIN,SIDEWAYS,DEMAND,1,False,-1.0,False
MODEL_A (Blind Limit),TCS,TRAIN,BULL,SUPPLY,2,False,-1.0,False
MODEL_B (Rejection Conf),TCS,TRAIN,BULL,SUPPLY,2,False,2.0,True
MODEL_C (Structure Break),TCS,TRAIN,BULL,SUPPLY,2,False,2.0,True
MODEL_A (Blind Limit),TCS,TRAIN,BULL,DEMAND,1,False,-1.0,False
